workerid,proliferate.condition,response,sentence,slide_number_in_experiment,strangeSentence,tgrep_id,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
148,experiment_07,7,,21,0,133807:16,[],26,Yes,,2,2,1,Female,English,Chrome,Windows,900,1600,9.3788,
96,experiment_07,"['Margaret', 'Margaret']",,1,,bot_check,[],22,Yes,"This was a really fun assignment, I like discerning between the two verbs.",1,2,1,Male,English,Chrome,Windows,1080,1920,9.724016666666667,
96,experiment_07,7,,4,,example1,[],22,Yes,"This was a really fun assignment, I like discerning between the two verbs.",1,2,1,Male,English,Chrome,Windows,1080,1920,9.724016666666667,
96,experiment_07,3,,5,,example2,[],22,Yes,"This was a really fun assignment, I like discerning between the two verbs.",1,2,1,Male,English,Chrome,Windows,1080,1920,9.724016666666667,
96,experiment_07,7,,7,0,118700:62,[],22,Yes,"This was a really fun assignment, I like discerning between the two verbs.",1,2,1,Male,English,Chrome,Windows,1080,1920,9.724016666666667,
96,experiment_07,7,,8,0,26848:18,[],22,Yes,"This was a really fun assignment, I like discerning between the two verbs.",1,2,1,Male,English,Chrome,Windows,1080,1920,9.724016666666667,
96,experiment_07,1,,9,0,133807:16,[],22,Yes,"This was a really fun assignment, I like discerning between the two verbs.",1,2,1,Male,English,Chrome,Windows,1080,1920,9.724016666666667,
96,experiment_07,1,,10,0,46764:31,[],22,Yes,"This was a really fun assignment, I like discerning between the two verbs.",1,2,1,Male,English,Chrome,Windows,1080,1920,9.724016666666667,
96,experiment_07,1,,11,0,112241:25,[],22,Yes,"This was a really fun assignment, I like discerning between the two verbs.",1,2,1,Male,English,Chrome,Windows,1080,1920,9.724016666666667,
96,experiment_07,4,,12,1,109227:56,[],22,Yes,"This was a really fun assignment, I like discerning between the two verbs.",1,2,1,Male,English,Chrome,Windows,1080,1920,9.724016666666667,
96,experiment_07,4,,13,0,6397:23:00,[],22,Yes,"This was a really fun assignment, I like discerning between the two verbs.",1,2,1,Male,English,Chrome,Windows,1080,1920,9.724016666666667,
96,experiment_07,4,,14,0,122899:21,[],22,Yes,"This was a really fun assignment, I like discerning between the two verbs.",1,2,1,Male,English,Chrome,Windows,1080,1920,9.724016666666667,
96,experiment_07,4,,15,1,25772:55,[],22,Yes,"This was a really fun assignment, I like discerning between the two verbs.",1,2,1,Male,English,Chrome,Windows,1080,1920,9.724016666666667,
96,experiment_07,7,,16,0,19512:11,[],22,Yes,"This was a really fun assignment, I like discerning between the two verbs.",1,2,1,Male,English,Chrome,Windows,1080,1920,9.724016666666667,
96,experiment_07,4,,17,1,114738:50,[],22,Yes,"This was a really fun assignment, I like discerning between the two verbs.",1,2,1,Male,English,Chrome,Windows,1080,1920,9.724016666666667,
96,experiment_07,4,,18,1,105042:18,[],22,Yes,"This was a really fun assignment, I like discerning between the two verbs.",1,2,1,Male,English,Chrome,Windows,1080,1920,9.724016666666667,
96,experiment_07,7,,19,0,45170:26,[],22,Yes,"This was a really fun assignment, I like discerning between the two verbs.",1,2,1,Male,English,Chrome,Windows,1080,1920,9.724016666666667,
96,experiment_07,4,,20,0,87943:11,[],22,Yes,"This was a really fun assignment, I like discerning between the two verbs.",1,2,1,Male,English,Chrome,Windows,1080,1920,9.724016666666667,
96,experiment_07,1,,21,0,62250:48,[],22,Yes,"This was a really fun assignment, I like discerning between the two verbs.",1,2,1,Male,English,Chrome,Windows,1080,1920,9.724016666666667,
139,experiment_07,"['Linda', 'Linda']",,1,,bot_check,[],34,Yes,I liked this experiment. If there is one suggestion some of the translation from the conversations is a little confusing with extra um's or letters. ,3,2,1,Male,English,Chrome,Windows,1080,1920,9.8691,
139,experiment_07,6,,4,,example1,[],34,Yes,I liked this experiment. If there is one suggestion some of the translation from the conversations is a little confusing with extra um's or letters. ,3,2,1,Male,English,Chrome,Windows,1080,1920,9.8691,
139,experiment_07,2,,5,,example2,[],34,Yes,I liked this experiment. If there is one suggestion some of the translation from the conversations is a little confusing with extra um's or letters. ,3,2,1,Male,English,Chrome,Windows,1080,1920,9.8691,
139,experiment_07,2,,7,1,62250:48,[],34,Yes,I liked this experiment. If there is one suggestion some of the translation from the conversations is a little confusing with extra um's or letters. ,3,2,1,Male,English,Chrome,Windows,1080,1920,9.8691,
139,experiment_07,1,,8,0,122899:21,[],34,Yes,I liked this experiment. If there is one suggestion some of the translation from the conversations is a little confusing with extra um's or letters. ,3,2,1,Male,English,Chrome,Windows,1080,1920,9.8691,
139,experiment_07,1,,9,0,133807:16,[],34,Yes,I liked this experiment. If there is one suggestion some of the translation from the conversations is a little confusing with extra um's or letters. ,3,2,1,Male,English,Chrome,Windows,1080,1920,9.8691,
139,experiment_07,4,,10,1,114738:50,[],34,Yes,I liked this experiment. If there is one suggestion some of the translation from the conversations is a little confusing with extra um's or letters. ,3,2,1,Male,English,Chrome,Windows,1080,1920,9.8691,
139,experiment_07,6,,11,0,19512:11,[],34,Yes,I liked this experiment. If there is one suggestion some of the translation from the conversations is a little confusing with extra um's or letters. ,3,2,1,Male,English,Chrome,Windows,1080,1920,9.8691,
139,experiment_07,1,,12,0,25772:55,[],34,Yes,I liked this experiment. If there is one suggestion some of the translation from the conversations is a little confusing with extra um's or letters. ,3,2,1,Male,English,Chrome,Windows,1080,1920,9.8691,
139,experiment_07,7,,13,0,6397:23:00,[],34,Yes,I liked this experiment. If there is one suggestion some of the translation from the conversations is a little confusing with extra um's or letters. ,3,2,1,Male,English,Chrome,Windows,1080,1920,9.8691,
139,experiment_07,7,,14,0,109227:56,[],34,Yes,I liked this experiment. If there is one suggestion some of the translation from the conversations is a little confusing with extra um's or letters. ,3,2,1,Male,English,Chrome,Windows,1080,1920,9.8691,
139,experiment_07,7,,15,0,118700:62,[],34,Yes,I liked this experiment. If there is one suggestion some of the translation from the conversations is a little confusing with extra um's or letters. ,3,2,1,Male,English,Chrome,Windows,1080,1920,9.8691,
139,experiment_07,1,,16,0,45170:26,[],34,Yes,I liked this experiment. If there is one suggestion some of the translation from the conversations is a little confusing with extra um's or letters. ,3,2,1,Male,English,Chrome,Windows,1080,1920,9.8691,
139,experiment_07,1,,17,0,26848:18,[],34,Yes,I liked this experiment. If there is one suggestion some of the translation from the conversations is a little confusing with extra um's or letters. ,3,2,1,Male,English,Chrome,Windows,1080,1920,9.8691,
139,experiment_07,1,,18,0,112241:25,[],34,Yes,I liked this experiment. If there is one suggestion some of the translation from the conversations is a little confusing with extra um's or letters. ,3,2,1,Male,English,Chrome,Windows,1080,1920,9.8691,
139,experiment_07,1,,19,0,87943:11,[],34,Yes,I liked this experiment. If there is one suggestion some of the translation from the conversations is a little confusing with extra um's or letters. ,3,2,1,Male,English,Chrome,Windows,1080,1920,9.8691,
139,experiment_07,7,,20,0,46764:31,[],34,Yes,I liked this experiment. If there is one suggestion some of the translation from the conversations is a little confusing with extra um's or letters. ,3,2,1,Male,English,Chrome,Windows,1080,1920,9.8691,
139,experiment_07,1,,21,0,105042:18,[],34,Yes,I liked this experiment. If there is one suggestion some of the translation from the conversations is a little confusing with extra um's or letters. ,3,2,1,Male,English,Chrome,Windows,1080,1920,9.8691,
156,experiment_07,"['Sarah', 'Sarah']",,1,,bot_check,[],28,Yes,Sometimes it was hard to pick a sentence.,4,2,1,Male,English,Chrome,Windows,1024,1280,10.916183333333333,
156,experiment_07,6,,4,,example1,[],28,Yes,Sometimes it was hard to pick a sentence.,4,2,1,Male,English,Chrome,Windows,1024,1280,10.916183333333333,
156,experiment_07,1,,5,,example2,[],28,Yes,Sometimes it was hard to pick a sentence.,4,2,1,Male,English,Chrome,Windows,1024,1280,10.916183333333333,
156,experiment_07,4,,7,1,105042:18,[],28,Yes,Sometimes it was hard to pick a sentence.,4,2,1,Male,English,Chrome,Windows,1024,1280,10.916183333333333,
156,experiment_07,4,,8,0,26848:18,[],28,Yes,Sometimes it was hard to pick a sentence.,4,2,1,Male,English,Chrome,Windows,1024,1280,10.916183333333333,
156,experiment_07,7,,9,0,118700:62,[],28,Yes,Sometimes it was hard to pick a sentence.,4,2,1,Male,English,Chrome,Windows,1024,1280,10.916183333333333,
156,experiment_07,4,,10,1,45170:26,[],28,Yes,Sometimes it was hard to pick a sentence.,4,2,1,Male,English,Chrome,Windows,1024,1280,10.916183333333333,
156,experiment_07,4,,11,1,114738:50,[],28,Yes,Sometimes it was hard to pick a sentence.,4,2,1,Male,English,Chrome,Windows,1024,1280,10.916183333333333,
156,experiment_07,2,,12,0,87943:11,[],28,Yes,Sometimes it was hard to pick a sentence.,4,2,1,Male,English,Chrome,Windows,1024,1280,10.916183333333333,
156,experiment_07,4,,13,0,133807:16,[],28,Yes,Sometimes it was hard to pick a sentence.,4,2,1,Male,English,Chrome,Windows,1024,1280,10.916183333333333,
156,experiment_07,7,,14,0,19512:11,[],28,Yes,Sometimes it was hard to pick a sentence.,4,2,1,Male,English,Chrome,Windows,1024,1280,10.916183333333333,
156,experiment_07,4,,15,1,109227:56,[],28,Yes,Sometimes it was hard to pick a sentence.,4,2,1,Male,English,Chrome,Windows,1024,1280,10.916183333333333,
156,experiment_07,4,,16,0,6397:23:00,[],28,Yes,Sometimes it was hard to pick a sentence.,4,2,1,Male,English,Chrome,Windows,1024,1280,10.916183333333333,
156,experiment_07,4,,17,0,46764:31,[],28,Yes,Sometimes it was hard to pick a sentence.,4,2,1,Male,English,Chrome,Windows,1024,1280,10.916183333333333,
156,experiment_07,3,,18,0,112241:25,[],28,Yes,Sometimes it was hard to pick a sentence.,4,2,1,Male,English,Chrome,Windows,1024,1280,10.916183333333333,
156,experiment_07,2,,19,0,62250:48,[],28,Yes,Sometimes it was hard to pick a sentence.,4,2,1,Male,English,Chrome,Windows,1024,1280,10.916183333333333,
156,experiment_07,4,,20,1,25772:55,[],28,Yes,Sometimes it was hard to pick a sentence.,4,2,1,Male,English,Chrome,Windows,1024,1280,10.916183333333333,
156,experiment_07,7,,21,0,122899:21,[],28,Yes,Sometimes it was hard to pick a sentence.,4,2,1,Male,English,Chrome,Windows,1024,1280,10.916183333333333,
84,experiment_07,"['Elizabeth', 'Elizabeth']",,1,,bot_check,[],35,Yes,I love reading snippets of conversations. ,2,2,1,Female,English,Chrome,Mac,800,1280,7.47665,
84,experiment_07,7,,4,,example1,[],35,Yes,I love reading snippets of conversations. ,2,2,1,Female,English,Chrome,Mac,800,1280,7.47665,
84,experiment_07,1,,5,,example2,[],35,Yes,I love reading snippets of conversations. ,2,2,1,Female,English,Chrome,Mac,800,1280,7.47665,
84,experiment_07,7,,7,0,19512:11,[],35,Yes,I love reading snippets of conversations. ,2,2,1,Female,English,Chrome,Mac,800,1280,7.47665,
84,experiment_07,5,,8,0,25772:55,[],35,Yes,I love reading snippets of conversations. ,2,2,1,Female,English,Chrome,Mac,800,1280,7.47665,
84,experiment_07,4,,9,0,46764:31,[],35,Yes,I love reading snippets of conversations. ,2,2,1,Female,English,Chrome,Mac,800,1280,7.47665,
84,experiment_07,1,,10,0,114738:50,[],35,Yes,I love reading snippets of conversations. ,2,2,1,Female,English,Chrome,Mac,800,1280,7.47665,
84,experiment_07,4,,11,0,26848:18,[],35,Yes,I love reading snippets of conversations. ,2,2,1,Female,English,Chrome,Mac,800,1280,7.47665,
84,experiment_07,7,,12,0,45170:26,[],35,Yes,I love reading snippets of conversations. ,2,2,1,Female,English,Chrome,Mac,800,1280,7.47665,
84,experiment_07,7,,13,0,62250:48,[],35,Yes,I love reading snippets of conversations. ,2,2,1,Female,English,Chrome,Mac,800,1280,7.47665,
84,experiment_07,4,,14,0,6397:23:00,[],35,Yes,I love reading snippets of conversations. ,2,2,1,Female,English,Chrome,Mac,800,1280,7.47665,
84,experiment_07,4,,15,0,122899:21,[],35,Yes,I love reading snippets of conversations. ,2,2,1,Female,English,Chrome,Mac,800,1280,7.47665,
84,experiment_07,6,,16,0,118700:62,[],35,Yes,I love reading snippets of conversations. ,2,2,1,Female,English,Chrome,Mac,800,1280,7.47665,
84,experiment_07,2,,17,0,112241:25,[],35,Yes,I love reading snippets of conversations. ,2,2,1,Female,English,Chrome,Mac,800,1280,7.47665,
84,experiment_07,7,,18,0,109227:56,[],35,Yes,I love reading snippets of conversations. ,2,2,1,Female,English,Chrome,Mac,800,1280,7.47665,
84,experiment_07,1,,19,0,133807:16,[],35,Yes,I love reading snippets of conversations. ,2,2,1,Female,English,Chrome,Mac,800,1280,7.47665,
84,experiment_07,1,,20,0,87943:11,[],35,Yes,I love reading snippets of conversations. ,2,2,1,Female,English,Chrome,Mac,800,1280,7.47665,
84,experiment_07,6,,21,0,105042:18,[],35,Yes,I love reading snippets of conversations. ,2,2,1,Female,English,Chrome,Mac,800,1280,7.47665,
126,experiment_07,"['Jessica', 'Jessica']",,1,,bot_check,[],40,Yes,,3,2,1,Other,English,Chrome,Windows,768,1366,5.196233333333334,
126,experiment_07,7,,4,,example1,[],40,Yes,,3,2,1,Other,English,Chrome,Windows,768,1366,5.196233333333334,
126,experiment_07,1,,5,,example2,[],40,Yes,,3,2,1,Other,English,Chrome,Windows,768,1366,5.196233333333334,
126,experiment_07,2,,7,1,87943:11,[],40,Yes,,3,2,1,Other,English,Chrome,Windows,768,1366,5.196233333333334,
126,experiment_07,3,,8,0,46764:31,[],40,Yes,,3,2,1,Other,English,Chrome,Windows,768,1366,5.196233333333334,
126,experiment_07,4,,9,1,19512:11,[],40,Yes,,3,2,1,Other,English,Chrome,Windows,768,1366,5.196233333333334,
126,experiment_07,6,,10,0,122899:21,[],40,Yes,,3,2,1,Other,English,Chrome,Windows,768,1366,5.196233333333334,
126,experiment_07,7,,11,0,45170:26,[],40,Yes,,3,2,1,Other,English,Chrome,Windows,768,1366,5.196233333333334,
126,experiment_07,6,,12,0,133807:16,[],40,Yes,,3,2,1,Other,English,Chrome,Windows,768,1366,5.196233333333334,
126,experiment_07,1,,13,0,25772:55,[],40,Yes,,3,2,1,Other,English,Chrome,Windows,768,1366,5.196233333333334,
126,experiment_07,1,,14,0,62250:48,[],40,Yes,,3,2,1,Other,English,Chrome,Windows,768,1366,5.196233333333334,
126,experiment_07,6,,15,0,118700:62,[],40,Yes,,3,2,1,Other,English,Chrome,Windows,768,1366,5.196233333333334,
126,experiment_07,6,,16,0,109227:56,[],40,Yes,,3,2,1,Other,English,Chrome,Windows,768,1366,5.196233333333334,
126,experiment_07,2,,17,1,105042:18,[],40,Yes,,3,2,1,Other,English,Chrome,Windows,768,1366,5.196233333333334,
126,experiment_07,2,,18,0,112241:25,[],40,Yes,,3,2,1,Other,English,Chrome,Windows,768,1366,5.196233333333334,
126,experiment_07,3,,19,0,26848:18,[],40,Yes,,3,2,1,Other,English,Chrome,Windows,768,1366,5.196233333333334,
126,experiment_07,3,,20,0,114738:50,[],40,Yes,,3,2,1,Other,English,Chrome,Windows,768,1366,5.196233333333334,
126,experiment_07,6,,21,0,6397:23:00,[],40,Yes,,3,2,1,Other,English,Chrome,Windows,768,1366,5.196233333333334,
112,experiment_07,"['Jessica', 'Jessica']",,1,,bot_check,[],37,Yes,,3,2,1,Female,English,Chrome,Windows,1050,1680,6.811616666666667,
112,experiment_07,7,,4,,example1,[],37,Yes,,3,2,1,Female,English,Chrome,Windows,1050,1680,6.811616666666667,
112,experiment_07,4,,5,,example2,[],37,Yes,,3,2,1,Female,English,Chrome,Windows,1050,1680,6.811616666666667,
112,experiment_07,2,,5,,example2,[],37,Yes,,3,2,1,Female,English,Chrome,Windows,1050,1680,6.811616666666667,
112,experiment_07,2,,7,0,45170:26,[],37,Yes,,3,2,1,Female,English,Chrome,Windows,1050,1680,6.811616666666667,
112,experiment_07,6,,8,0,109227:56,[],37,Yes,,3,2,1,Female,English,Chrome,Windows,1050,1680,6.811616666666667,
112,experiment_07,1,,9,0,133807:16,[],37,Yes,,3,2,1,Female,English,Chrome,Windows,1050,1680,6.811616666666667,
112,experiment_07,1,,10,0,114738:50,[],37,Yes,,3,2,1,Female,English,Chrome,Windows,1050,1680,6.811616666666667,
112,experiment_07,7,,11,0,118700:62,[],37,Yes,,3,2,1,Female,English,Chrome,Windows,1050,1680,6.811616666666667,
112,experiment_07,1,,12,0,87943:11,[],37,Yes,,3,2,1,Female,English,Chrome,Windows,1050,1680,6.811616666666667,
112,experiment_07,6,,13,0,25772:55,[],37,Yes,,3,2,1,Female,English,Chrome,Windows,1050,1680,6.811616666666667,
112,experiment_07,2,,14,0,122899:21,[],37,Yes,,3,2,1,Female,English,Chrome,Windows,1050,1680,6.811616666666667,
112,experiment_07,5,,15,0,105042:18,[],37,Yes,,3,2,1,Female,English,Chrome,Windows,1050,1680,6.811616666666667,
112,experiment_07,1,,16,0,46764:31,[],37,Yes,,3,2,1,Female,English,Chrome,Windows,1050,1680,6.811616666666667,
112,experiment_07,6,,17,0,19512:11,[],37,Yes,,3,2,1,Female,English,Chrome,Windows,1050,1680,6.811616666666667,
112,experiment_07,7,,18,0,6397:23:00,[],37,Yes,,3,2,1,Female,English,Chrome,Windows,1050,1680,6.811616666666667,
112,experiment_07,2,,19,0,26848:18,[],37,Yes,,3,2,1,Female,English,Chrome,Windows,1050,1680,6.811616666666667,
112,experiment_07,4,,20,0,112241:25,[],37,Yes,,3,2,1,Female,English,Chrome,Windows,1050,1680,6.811616666666667,
112,experiment_07,3,,21,0,62250:48,[],37,Yes,,3,2,1,Female,English,Chrome,Windows,1050,1680,6.811616666666667,
13,experiment_03,"['Barbara', 'Barbara']",,1,,bot_check,[],61,Yes,It was enjoyable to consider the options in different ways pertaining to meaning.,4,2,1,Male,English,Chrome,Linux,900,1600,12.003116666666669,
13,experiment_03,6,,4,,example1,[],61,Yes,It was enjoyable to consider the options in different ways pertaining to meaning.,4,2,1,Male,English,Chrome,Linux,900,1600,12.003116666666669,
13,experiment_03,2,,5,,example2,[],61,Yes,It was enjoyable to consider the options in different ways pertaining to meaning.,4,2,1,Male,English,Chrome,Linux,900,1600,12.003116666666669,
13,experiment_03,1,,7,0,121906:18,[],61,Yes,It was enjoyable to consider the options in different ways pertaining to meaning.,4,2,1,Male,English,Chrome,Linux,900,1600,12.003116666666669,
13,experiment_03,7,,8,0,1049:139,[],61,Yes,It was enjoyable to consider the options in different ways pertaining to meaning.,4,2,1,Male,English,Chrome,Linux,900,1600,12.003116666666669,
13,experiment_03,1,,9,0,36073:14,[],61,Yes,It was enjoyable to consider the options in different ways pertaining to meaning.,4,2,1,Male,English,Chrome,Linux,900,1600,12.003116666666669,
13,experiment_03,2,,10,0,86651:16,[],61,Yes,It was enjoyable to consider the options in different ways pertaining to meaning.,4,2,1,Male,English,Chrome,Linux,900,1600,12.003116666666669,
13,experiment_03,6,,11,0,120636:23,[],61,Yes,It was enjoyable to consider the options in different ways pertaining to meaning.,4,2,1,Male,English,Chrome,Linux,900,1600,12.003116666666669,
13,experiment_03,7,,12,0,86728:108,[],61,Yes,It was enjoyable to consider the options in different ways pertaining to meaning.,4,2,1,Male,English,Chrome,Linux,900,1600,12.003116666666669,
13,experiment_03,7,,13,0,176813:21,[],61,Yes,It was enjoyable to consider the options in different ways pertaining to meaning.,4,2,1,Male,English,Chrome,Linux,900,1600,12.003116666666669,
13,experiment_03,7,,14,0,25772:30,[],61,Yes,It was enjoyable to consider the options in different ways pertaining to meaning.,4,2,1,Male,English,Chrome,Linux,900,1600,12.003116666666669,
13,experiment_03,7,,15,0,106458:28,[],61,Yes,It was enjoyable to consider the options in different ways pertaining to meaning.,4,2,1,Male,English,Chrome,Linux,900,1600,12.003116666666669,
13,experiment_03,1,,16,0,103781:16,[],61,Yes,It was enjoyable to consider the options in different ways pertaining to meaning.,4,2,1,Male,English,Chrome,Linux,900,1600,12.003116666666669,
13,experiment_03,6,,17,0,155874:31,[],61,Yes,It was enjoyable to consider the options in different ways pertaining to meaning.,4,2,1,Male,English,Chrome,Linux,900,1600,12.003116666666669,
13,experiment_03,4,,18,0,29430:124,[],61,Yes,It was enjoyable to consider the options in different ways pertaining to meaning.,4,2,1,Male,English,Chrome,Linux,900,1600,12.003116666666669,
13,experiment_03,7,,19,0,57570:29,[],61,Yes,It was enjoyable to consider the options in different ways pertaining to meaning.,4,2,1,Male,English,Chrome,Linux,900,1600,12.003116666666669,
13,experiment_03,6,,20,0,170899:22,[],61,Yes,It was enjoyable to consider the options in different ways pertaining to meaning.,4,2,1,Male,English,Chrome,Linux,900,1600,12.003116666666669,
13,experiment_03,1,,21,0,22314:16,[],61,Yes,It was enjoyable to consider the options in different ways pertaining to meaning.,4,2,1,Male,English,Chrome,Linux,900,1600,12.003116666666669,
13,experiment_03,1,,22,0,58758:18,[],61,Yes,It was enjoyable to consider the options in different ways pertaining to meaning.,4,2,1,Male,English,Chrome,Linux,900,1600,12.003116666666669,
13,experiment_03,4,,23,0,55972:154,[],61,Yes,It was enjoyable to consider the options in different ways pertaining to meaning.,4,2,1,Male,English,Chrome,Linux,900,1600,12.003116666666669,
13,experiment_03,7,,24,0,112247:39,[],61,Yes,It was enjoyable to consider the options in different ways pertaining to meaning.,4,2,1,Male,English,Chrome,Linux,900,1600,12.003116666666669,
13,experiment_03,7,,25,0,81788:35,[],61,Yes,It was enjoyable to consider the options in different ways pertaining to meaning.,4,2,1,Male,English,Chrome,Linux,900,1600,12.003116666666669,
13,experiment_03,1,,26,0,45129:143,[],61,Yes,It was enjoyable to consider the options in different ways pertaining to meaning.,4,2,1,Male,English,Chrome,Linux,900,1600,12.003116666666669,
147,experiment_03,"['Jessica', 'Jessica']",,1,,bot_check,[],21,Yes,,2,1,1,Female,English,Chrome,Windows,864,1536,5.693416666666667,
147,experiment_03,7,,4,,example1,[],21,Yes,,2,1,1,Female,English,Chrome,Windows,864,1536,5.693416666666667,
147,experiment_03,1,,5,,example2,[],21,Yes,,2,1,1,Female,English,Chrome,Windows,864,1536,5.693416666666667,
147,experiment_03,1,,7,0,176813:21,[],21,Yes,,2,1,1,Female,English,Chrome,Windows,864,1536,5.693416666666667,
147,experiment_03,7,,8,0,106458:28,[],21,Yes,,2,1,1,Female,English,Chrome,Windows,864,1536,5.693416666666667,
147,experiment_03,7,,9,0,57570:29,[],21,Yes,,2,1,1,Female,English,Chrome,Windows,864,1536,5.693416666666667,
147,experiment_03,7,,10,0,1049:139,[],21,Yes,,2,1,1,Female,English,Chrome,Windows,864,1536,5.693416666666667,
147,experiment_03,7,,11,0,155874:31,[],21,Yes,,2,1,1,Female,English,Chrome,Windows,864,1536,5.693416666666667,
147,experiment_03,7,,12,0,86728:108,[],21,Yes,,2,1,1,Female,English,Chrome,Windows,864,1536,5.693416666666667,
147,experiment_03,5,,13,0,58758:18,[],21,Yes,,2,1,1,Female,English,Chrome,Windows,864,1536,5.693416666666667,
147,experiment_03,7,,14,0,112247:39,[],21,Yes,,2,1,1,Female,English,Chrome,Windows,864,1536,5.693416666666667,
147,experiment_03,3,,15,0,29430:124,[],21,Yes,,2,1,1,Female,English,Chrome,Windows,864,1536,5.693416666666667,
147,experiment_03,4,,16,1,55972:154,[],21,Yes,,2,1,1,Female,English,Chrome,Windows,864,1536,5.693416666666667,
147,experiment_03,7,,17,0,120636:23,[],21,Yes,,2,1,1,Female,English,Chrome,Windows,864,1536,5.693416666666667,
147,experiment_03,5,,18,0,36073:14,[],21,Yes,,2,1,1,Female,English,Chrome,Windows,864,1536,5.693416666666667,
147,experiment_03,7,,19,0,45129:143,[],21,Yes,,2,1,1,Female,English,Chrome,Windows,864,1536,5.693416666666667,
147,experiment_03,4,,20,0,103781:16,[],21,Yes,,2,1,1,Female,English,Chrome,Windows,864,1536,5.693416666666667,
147,experiment_03,6,,21,0,170899:22,[],21,Yes,,2,1,1,Female,English,Chrome,Windows,864,1536,5.693416666666667,
147,experiment_03,4,,22,0,81788:35,[],21,Yes,,2,1,1,Female,English,Chrome,Windows,864,1536,5.693416666666667,
147,experiment_03,7,,23,0,86651:16,[],21,Yes,,2,1,1,Female,English,Chrome,Windows,864,1536,5.693416666666667,
147,experiment_03,2,,24,0,22314:16,[],21,Yes,,2,1,1,Female,English,Chrome,Windows,864,1536,5.693416666666667,
147,experiment_03,7,,25,0,25772:30,[],21,Yes,,2,1,1,Female,English,Chrome,Windows,864,1536,5.693416666666667,
147,experiment_03,1,,26,0,121906:18,[],21,Yes,,2,1,1,Female,English,Chrome,Windows,864,1536,5.693416666666667,
118,experiment_03,"['Margaret', 'Margaret']",,1,,bot_check,[],27,Yes,,3,2,1,Female,english,Chrome,Mac,900,1440,5.635533333333333,
118,experiment_03,2,,4,,example1,[],27,Yes,,3,2,1,Female,english,Chrome,Mac,900,1440,5.635533333333333,
118,experiment_03,2,,4,,example1,[],27,Yes,,3,2,1,Female,english,Chrome,Mac,900,1440,5.635533333333333,
118,experiment_03,2,,4,,example1,[],27,Yes,,3,2,1,Female,english,Chrome,Mac,900,1440,5.635533333333333,
118,experiment_03,4,,4,,example1,[],27,Yes,,3,2,1,Female,english,Chrome,Mac,900,1440,5.635533333333333,
118,experiment_03,4,,4,,example1,[],27,Yes,,3,2,1,Female,english,Chrome,Mac,900,1440,5.635533333333333,
118,experiment_03,7,,4,,example1,[],27,Yes,,3,2,1,Female,english,Chrome,Mac,900,1440,5.635533333333333,
118,experiment_03,7,,5,,example2,[],27,Yes,,3,2,1,Female,english,Chrome,Mac,900,1440,5.635533333333333,
118,experiment_03,1,,5,,example2,[],27,Yes,,3,2,1,Female,english,Chrome,Mac,900,1440,5.635533333333333,
118,experiment_03,4,,7,1,45129:143,[],27,Yes,,3,2,1,Female,english,Chrome,Mac,900,1440,5.635533333333333,
118,experiment_03,7,,8,0,57570:29,[],27,Yes,,3,2,1,Female,english,Chrome,Mac,900,1440,5.635533333333333,
118,experiment_03,1,,9,0,103781:16,[],27,Yes,,3,2,1,Female,english,Chrome,Mac,900,1440,5.635533333333333,
118,experiment_03,6,,10,0,58758:18,[],27,Yes,,3,2,1,Female,english,Chrome,Mac,900,1440,5.635533333333333,
118,experiment_03,7,,11,0,86728:108,[],27,Yes,,3,2,1,Female,english,Chrome,Mac,900,1440,5.635533333333333,
118,experiment_03,6,,12,1,176813:21,[],27,Yes,,3,2,1,Female,english,Chrome,Mac,900,1440,5.635533333333333,
118,experiment_03,3,,13,1,86651:16,[],27,Yes,,3,2,1,Female,english,Chrome,Mac,900,1440,5.635533333333333,
118,experiment_03,2,,14,0,120636:23,[],27,Yes,,3,2,1,Female,english,Chrome,Mac,900,1440,5.635533333333333,
118,experiment_03,2,,15,0,81788:35,[],27,Yes,,3,2,1,Female,english,Chrome,Mac,900,1440,5.635533333333333,
118,experiment_03,7,,16,0,170899:22,[],27,Yes,,3,2,1,Female,english,Chrome,Mac,900,1440,5.635533333333333,
118,experiment_03,7,,17,0,121906:18,[],27,Yes,,3,2,1,Female,english,Chrome,Mac,900,1440,5.635533333333333,
118,experiment_03,4,,18,1,112247:39,[],27,Yes,,3,2,1,Female,english,Chrome,Mac,900,1440,5.635533333333333,
118,experiment_03,4,,19,0,22314:16,[],27,Yes,,3,2,1,Female,english,Chrome,Mac,900,1440,5.635533333333333,
118,experiment_03,4,,20,0,106458:28,[],27,Yes,,3,2,1,Female,english,Chrome,Mac,900,1440,5.635533333333333,
118,experiment_03,4,,21,0,25772:30,[],27,Yes,,3,2,1,Female,english,Chrome,Mac,900,1440,5.635533333333333,
118,experiment_03,4,,22,0,155874:31,[],27,Yes,,3,2,1,Female,english,Chrome,Mac,900,1440,5.635533333333333,
118,experiment_03,7,,23,0,1049:139,[],27,Yes,,3,2,1,Female,english,Chrome,Mac,900,1440,5.635533333333333,
118,experiment_03,6,,24,0,29430:124,[],27,Yes,,3,2,1,Female,english,Chrome,Mac,900,1440,5.635533333333333,
